user_id,group,device,age,country,sessions,session_duration,pages_viewed,add_to_cart,purchased,revenue,satisfaction,signup_date
100305,Treatment,Mobile,31,Bangladesh,3,3.81,2,1,1,17.35,3.2,2026-04-17
100306,Treatment,Desktop,30,UK,4,11.86,6,0,0,0.0,3.5,2026-02-28
100307,Treatment,Mobile,41,India,9,6.04,19,0,1,36.91,3.0,2026-04-13
100308,Control,Mobile,40,India,8,5.82,27,1,1,27.68,,2026-04-16
100309,Treatment,Mobile,18,Canada,1,6.76,3,0,0,0.0,2.7,2026-03-17
100310,Control,Desktop,39,Canada,4,3.52,16,0,0,0.0,3.6,2026-01-04
100311,Control,Mobile,36,India,4,8.87,6,0,0,0.0,3.5,2026-02-28
100312,Control,Mobile,45,Canada,3,3.83,3,1,0,0.0,4.1,2026-07-15
100313,Control,Mobile,30,India,10,3.31,22,1,1,12.82,3.9,2026-05-11
100314,Treatment,Tablet,41,,5,9.24,11,0,0,0.0,4.1,2026-02-26
100315,Treatment,Mobile,35,Bangladesh,2,13.22,7,0,1,17.08,4.0,2026-04-25
100316,Treatment,Mobile,21,India,2,6.11,3,0,0,0.0,2.0,2026-04-23
100317,Control,Desktop,40,India,5,7.8,11,1,0,0.0,3.1,2026-03-20
100318,Control,Desktop,38,Bangladesh,3,15.39,10,0,0,0.0,3.3,2026-06-07
100319,Control,Mobile,25,UK,4,10.62,11,1,0,0.0,3.1,2026-03-06
100320,Control,Tablet,34,Bangladesh,5,2.06,8,0,0,0.0,3.1,2026-06-11
100321,Treatment,Mobile,50,Bangladesh,6,12.69,13,0,0,0.0,3.7,2026-05-02
100322,Treatment,Mobile,27,Bangladesh,3,13.23,7,0,0,0.0,3.8,2026-01-22
100323,Treatment,Mobile,38,Canada,7,5.42,10,1,0,0.0,4.2,2026-06-05
100324,Control,Desktop,21,UK,4,8.94,8,0,0,0.0,4.2,2026-05-16
100325,Treatment,Mobile,26,India,4,6.44,11,1,0,0.0,4.4,2026-01-12
100326,Treatment,Mobile,38,,4,8.34,9,0,0,0.0,3.0,2026-04-28
100327,Treatment,Mobile,33,USA,3,1.98,10,0,0,0.0,3.6,2026-08-16
100328,Treatment,Desktop,29,Canada,3,15.02,8,0,0,0.0,3.9,2026-05-09
100329,Control,Mobile,46,Bangladesh,3,8.58,7,1,1,25.99,3.5,2026-06-12
100330,Control,Mobile,23,India,2,14.65,4,0,0,0.0,3.1,2026-03-20
100331,Control,Mobile,30,Bangladesh,3,5.86,11,0,0,0.0,3.4,2026-06-13
100332,Treatment,Desktop,35,Canada,7,3.3,12,1,1,42.86,3.3,2026-08-29
100333,Control,Desktop,23,Canada,4,4.2,9,0,0,0.0,3.4,2026-01-28
100334,Control,Mobile,36,USA,6,4.99,7,0,0,0.0,2.4,2026-04-20
100335,Control,Desktop,41,India,4,4.7,12,1,1,39.49,3.5,2026-07-25
100336,Control,Mobile,30,India,7,3.43,13,0,0,0.0,3.7,2026-02-05
100337,Treatment,Desktop,25,Bangladesh,4,4.91,12,0,0,0.0,3.4,2026-03-14
100338,Treatment,Mobile,28,Bangladesh,7,1.12,10,0,1,21.35,3.6,2026-06-19
100339,Control,Mobile,18,India,3,9.7,2,0,0,0.0,3.9,2026-01-10
100340,Control,Tablet,40,Bangladesh,6,8.95,19,0,1,55.62,2.9,2026-08-16
100341,Control,Tablet,33,Canada,3,10.6,7,1,0,0.0,3.1,2026-04-18
100342,Control,Mobile,29,Bangladesh,4,1.17,12,0,0,0.0,2.9,2026-05-07
100343,Control,Mobile,18,Canada,6,9.0,16,0,0,0.0,2.0,2026-07-18
100344,Control,Mobile,41,USA,2,7.83,4,0,0,0.0,2.4,2026-04-15
100345,Control,Desktop,27,Bangladesh,3,8.57,6,0,0,0.0,1.9,2026-07-05
100346,Treatment,Mobile,36,Bangladesh,9,4.23,20,1,0,0.0,2.5,2026-06-21
100347,Treatment,Mobile,31,Canada,3,9.09,7,0,0,0.0,3.0,2026-05-23
100348,Control,Mobile,18,USA,3,7.43,5,1,1,18.03,3.7,2026-05-16
100349,Control,Tablet,42,Bangladesh,3,10.03,8,1,0,0.0,3.0,2026-08-24
100350,Treatment,Mobile,41,Bangladesh,8,5.06,10,1,1,64.73,2.8,2026-08-18
100351,Treatment,Mobile,38,India,9,6.94,30,1,1,59.73,2.7,2026-05-11
100352,Treatment,Mobile,34,Bangladesh,5,13.25,12,1,0,0.0,3.4,2026-05-20
100353,Treatment,Mobile,20,Bangladesh,2,11.17,2,1,0,0.0,4.3,2026-04-30
100354,Control,Mobile,39,USA,7,5.74,15,0,0,0.0,3.2,2026-04-20
100355,Control,Tablet,51,India,5,9.08,13,0,0,0.0,3.6,2026-05-08
100356,Treatment,Desktop,32,India,5,4.91,10,0,0,0.0,1.6,2026-05-18
100357,Control,Mobile,32,Canada,4,4.92,9,0,0,0.0,4.1,2026-03-04
100358,Treatment,Desktop,21,India,10,7.98,15,0,1,23.44,4.0,2026-05-03
100359,Treatment,Mobile,18,UK,5,17.06,3,0,0,0.0,3.7,2026-03-18
100360,Treatment,Mobile,28,Bangladesh,8,13.13,22,1,0,0.0,,2026-05-23
100361,Control,Tablet,44,Bangladesh,6,16.51,12,0,1,58.11,3.7,2026-06-21
100362,Treatment,Mobile,43,Bangladesh,6,5.5,13,0,0,0.0,2.7,2026-08-09
100363,Control,Mobile,30,Bangladesh,3,7.43,2,0,0,0.0,2.6,2026-02-23
100364,Treatment,Tablet,35,Canada,1,7.38,2,0,0,0.0,3.6,2026-08-03
100365,Treatment,Mobile,20,Canada,8,4.76,16,1,0,0.0,2.7,2026-04-25
100366,Control,Desktop,32,USA,3,3.05,6,0,0,0.0,3.0,2026-02-20
100367,Treatment,Tablet,26,India,5,9.3,10,0,0,0.0,3.7,2026-06-08
100368,Treatment,Mobile,31,USA,5,4.89,11,0,0,0.0,2.0,2026-07-13
100369,Control,Mobile,29,India,6,6.79,16,0,1,50.89,2.6,2026-03-27
100370,Control,Mobile,28,Bangladesh,7,12.71,20,1,0,0.0,4.2,2026-02-09
100371,Control,Mobile,40,India,5,5.54,11,1,0,0.0,3.4,2026-07-25
100372,Control,Mobile,49,India,2,1.0,5,0,0,0.0,3.5,2026-07-25
100373,Control,Desktop,29,Bangladesh,3,8.34,10,1,0,0.0,4.4,2026-04-20
100374,Treatment,Mobile,44,Bangladesh,2,7.26,6,0,0,0.0,3.6,2026-07-21
100375,Control,Mobile,20,Bangladesh,5,2.86,13,0,0,0.0,4.4,2026-03-11
100376,Control,Mobile,30,India,2,17.22,2,1,0,0.0,2.5,2026-01-22
100377,Treatment,Mobile,19,Bangladesh,5,9.88,10,1,1,20.64,3.2,2026-07-19
100378,Control,Desktop,28,USA,3,17.19,4,1,0,0.0,4.0,2026-01-07
100379,Treatment,Mobile,37,Bangladesh,3,6.16,4,0,0,0.0,3.3,2026-02-05
100380,Control,Desktop,41,Bangladesh,5,9.1,16,1,0,0.0,3.0,2026-06-11
100381,Control,Mobile,24,USA,3,12.68,4,1,0,0.0,2.6,2026-02-02
100382,Treatment,Mobile,35,India,7,13.33,6,0,1,24.13,4.1,2026-06-29
100383,Treatment,Mobile,42,Bangladesh,3,15.6,7,0,0,0.0,2.6,2026-01-03
100384,Treatment,Mobile,41,UK,1,5.39,3,1,0,0.0,2.8,2026-02-12
100385,Treatment,Desktop,33,Bangladesh,8,14.56,16,0,1,91.52,3.6,2026-05-06
100386,Treatment,Mobile,26,UK,5,7.76,11,0,0,0.0,3.4,2026-04-11
100387,Control,Tablet,25,India,4,15.67,9,0,0,0.0,2.7,2026-07-11
100388,Control,Mobile,23,Bangladesh,5,7.48,16,0,0,0.0,3.0,2026-01-13
100389,Treatment,Tablet,31,India,8,7.78,14,0,0,0.0,2.4,2026-04-01
100390,Treatment,Mobile,24,Bangladesh,5,3.92,11,0,0,0.0,3.5,2026-08-19
100391,Treatment,Mobile,37,Bangladesh,4,6.47,6,1,1,71.61,2.7,2026-06-07
100392,Control,Mobile,33,Bangladesh,4,4.11,8,0,1,58.36,4.5,2026-02-11
100393,Control,Mobile,33,Bangladesh,6,7.78,17,1,1,39.03,3.4,2026-04-19
100394,Treatment,Desktop,18,USA,4,3.36,9,1,0,0.0,2.3,2026-01-18
100395,Control,Mobile,31,UK,2,6.37,6,1,0,0.0,3.7,2026-02-25
100396,Treatment,Mobile,27,UK,4,3.9,10,0,0,0.0,2.1,2026-06-24
100397,Treatment,Mobile,50,Bangladesh,7,24.49,21,0,0,0.0,3.9,2026-07-27
100398,Control,Mobile,19,India,4,12.12,6,0,1,50.89,2.8,2026-03-15
100399,Treatment,Desktop,29,Bangladesh,4,11.42,6,0,0,0.0,3.8,2026-01-21
100400,Treatment,Desktop,34,India,3,20.06,7,1,0,0.0,4.1,2026-02-17
100401,Control,Desktop,22,UK,4,11.44,7,0,0,0.0,2.2,2026-03-12
100402,Treatment,Mobile,48,Bangladesh,2,5.89,5,0,0,0.0,2.4,2026-08-27
100403,Treatment,Tablet,49,Canada,5,8.51,13,1,1,13.37,3.0,2026-06-13
100404,Treatment,Desktop,23,UK,6,10.62,20,0,0,0.0,3.3,2026-03-03
100405,Control,Mobile,26,USA,8,3.48,9,0,0,0.0,2.9,2026-08-27
100406,Treatment,Mobile,50,India,4,8.8,6,1,1,75.23,,2026-05-29
100407,Control,Desktop,44,USA,4,14.86,11,1,0,0.0,2.0,2026-03-31
100408,Control,Mobile,28,Canada,7,2.05,12,0,0,0.0,2.9,2026-03-22
100409,Treatment,Desktop,35,USA,8,6.23,29,1,0,0.0,3.8,2026-01-23
100410,Control,Mobile,19,Bangladesh,1,6.75,3,0,0,0.0,4.3,2026-05-20
100411,Control,Mobile,51,India,5,9.67,10,1,0,0.0,2.3,2026-03-12
100412,Treatment,Desktop,32,Bangladesh,7,5.52,24,1,0,0.0,4.0,2026-07-10
100413,Treatment,Mobile,36,Canada,4,5.37,12,1,0,0.0,3.0,2026-05-29
100414,Treatment,Mobile,23,UK,4,10.19,14,0,0,0.0,3.9,2026-03-03
100415,Treatment,Desktop,21,India,6,8.02,10,1,0,0.0,2.1,2026-01-28
100416,Control,Mobile,35,USA,6,2.7,11,0,0,0.0,2.6,2026-04-24
100417,Control,Desktop,48,UK,6,2.46,12,1,0,0.0,3.6,2026-02-18
100418,Control,Tablet,26,Bangladesh,3,8.35,7,0,0,0.0,3.7,2026-07-22
100419,Treatment,Desktop,22,India,8,7.68,22,1,1,69.02,3.0,2026-06-10
100420,Treatment,Mobile,34,India,4,8.37,13,0,1,18.28,3.1,2026-04-15
100421,Treatment,Mobile,46,USA,6,5.0,10,0,0,0.0,2.8,2026-03-13
100422,Treatment,Desktop,25,Bangladesh,2,7.1,4,0,0,0.0,3.6,2026-08-29
100423,Control,Mobile,29,USA,3,10.16,7,1,0,0.0,2.8,2026-06-25
100424,Control,Mobile,39,Bangladesh,5,19.01,8,1,1,61.07,3.8,2026-08-25
100425,Control,Tablet,39,Bangladesh,2,3.4,6,0,0,0.0,2.5,2026-05-13
100426,Treatment,Mobile,28,Bangladesh,2,5.24,1,0,0,0.0,3.3,2026-03-27
100427,Control,Mobile,41,Bangladesh,5,7.27,17,1,0,0.0,2.5,2026-05-14
100428,Treatment,Mobile,36,Bangladesh,6,14.94,2,1,1,24.45,4.0,2026-06-04
100429,Control,Mobile,31,India,6,1.83,21,1,1,111.21,4.5,2026-06-24
100430,Control,Mobile,39,India,5,5.39,13,0,0,0.0,3.9,2026-03-31
100431,Control,Desktop,38,Bangladesh,4,9.62,13,0,0,0.0,2.3,2026-02-18
100432,Treatment,Mobile,22,India,6,10.32,15,1,1,40.26,2.6,2026-04-19
100433,Treatment,Mobile,44,India,7,4.24,13,0,0,0.0,3.7,2026-08-25
100434,Control,Desktop,34,Bangladesh,4,3.6,8,1,1,82.75,3.1,2026-06-26
100435,Control,Mobile,43,Bangladesh,6,8.17,12,1,0,0.0,4.1,2026-08-29
100436,Treatment,Mobile,31,USA,5,9.77,16,1,0,0.0,3.4,2026-08-23
100437,Control,Mobile,33,Bangladesh,2,6.69,3,0,0,0.0,3.2,2026-01-29
100438,Treatment,Desktop,35,Bangladesh,4,6.53,10,0,0,0.0,3.2,2026-08-16
100439,Treatment,Mobile,36,Canada,1,5.52,2,0,1,46.67,4.1,2026-04-11
100440,Control,Mobile,45,USA,2,9.61,3,0,0,0.0,2.9,2026-02-09
100441,Control,Mobile,35,India,4,11.98,13,0,0,0.0,3.4,2026-03-12
100442,Treatment,Mobile,31,India,5,15.07,8,1,1,13.32,3.6,2026-01-14
100443,Control,Mobile,40,UK,6,7.84,9,1,1,169.28,3.2,2026-05-01
100444,Control,Desktop,35,UK,6,7.29,15,1,0,0.0,3.6,2026-03-26
100445,Treatment,Mobile,58,Bangladesh,4,13.97,11,0,0,0.0,3.1,2026-05-21
100446,Treatment,Desktop,34,India,3,15.19,5,0,0,0.0,3.7,2026-04-10
100447,Treatment,Mobile,42,India,4,14.95,12,0,0,0.0,4.6,2026-02-04
100448,Treatment,Mobile,39,Bangladesh,3,14.37,5,1,0,0.0,3.7,2026-02-26
100449,Control,Mobile,18,Canada,7,4.16,7,1,0,0.0,3.7,2026-05-16
100450,Control,Tablet,24,Bangladesh,6,1.93,10,1,0,0.0,3.3,2026-04-21
100451,Treatment,Desktop,27,Bangladesh,4,16.22,7,1,0,0.0,4.4,2026-02-17
100452,Treatment,Tablet,18,UK,1,4.33,3,0,0,0.0,2.1,2026-03-06
100453,Control,Desktop,27,Bangladesh,4,8.11,11,1,0,0.0,3.4,2026-04-13
100454,Treatment,Desktop,19,Bangladesh,4,4.64,7,0,1,57.72,4.2,2026-02-23
100455,Control,Desktop,21,India,6,2.41,10,0,1,64.46,2.7,2026-08-04
100456,Control,Desktop,33,Bangladesh,2,5.98,5,0,0,0.0,3.8,2026-01-07
100457,Control,Mobile,48,USA,3,6.91,7,0,0,0.0,2.9,2026-07-13
100458,Control,Mobile,19,Bangladesh,3,3.0,7,1,0,0.0,2.8,2026-06-07
100459,Control,Mobile,20,Bangladesh,4,4.77,6,0,0,0.0,3.1,2026-06-24
100460,Control,Mobile,26,Bangladesh,5,10.68,18,0,0,0.0,3.4,2026-06-28
100461,Control,Mobile,30,USA,2,4.23,5,0,0,0.0,3.3,2026-05-09
100462,Treatment,Mobile,18,Bangladesh,6,2.74,19,0,0,0.0,2.9,2026-06-19
100463,Treatment,Mobile,25,India,5,8.98,13,0,0,0.0,2.0,2026-02-11
100464,Treatment,Mobile,24,USA,8,19.7,18,1,0,0.0,3.8,2026-08-05
100465,Treatment,Tablet,34,UK,7,5.18,16,0,1,62.98,3.5,2026-05-11
100466,Control,Mobile,35,USA,3,11.38,8,1,0,0.0,2.8,2026-01-21
100467,Control,Mobile,30,Bangladesh,7,11.31,17,1,1,25.61,1.7,2026-02-18
100468,Treatment,Desktop,28,India,4,4.46,11,0,1,38.35,3.3,2026-04-08
100469,Control,Mobile,25,India,5,5.9,5,1,0,0.0,3.0,2026-01-04
100470,Treatment,Mobile,31,UK,7,7.16,12,1,0,0.0,2.7,2026-04-29
100471,Control,Mobile,22,UK,4,13.45,6,0,0,0.0,1.3,2026-02-28
100472,Treatment,Mobile,45,Canada,5,32.68,12,0,1,41.62,2.6,2026-06-03
100473,Control,Mobile,18,USA,6,1.53,19,1,1,38.3,3.2,2026-04-30
100474,Treatment,Mobile,25,Bangladesh,4,19.4,11,1,0,0.0,3.3,2026-04-21
100475,Treatment,Mobile,39,USA,6,3.04,7,0,0,0.0,1.9,2026-08-01
100476,Treatment,Desktop,27,USA,5,2.76,16,0,0,0.0,3.1,2026-06-30
100477,Control,Mobile,37,UK,6,1.68,10,0,0,0.0,2.4,2026-02-03
100478,Treatment,Mobile,46,Canada,5,1.1,12,0,0,0.0,2.7,2026-01-02
100479,Treatment,Mobile,38,India,8,5.27,15,0,0,0.0,3.2,2026-08-26
100480,Treatment,Mobile,20,India,3,15.17,6,1,0,0.0,2.5,2026-03-23
100481,Treatment,Desktop,21,Bangladesh,7,4.73,14,1,1,19.93,3.4,2026-01-19
100482,Treatment,Mobile,29,India,5,12.76,12,0,0,0.0,3.8,2026-07-18
100483,Control,Desktop,35,India,6,12.08,6,0,0,0.0,3.2,2026-03-08
100484,Treatment,Mobile,42,Canada,5,6.37,5,0,1,20.04,1.6,2026-08-29
100485,Treatment,Desktop,24,UK,5,9.14,14,0,1,21.09,3.4,2026-08-14
100486,Treatment,Mobile,27,USA,4,35.13,13,1,0,0.0,3.1,2026-08-24
100487,Control,Mobile,29,Bangladesh,3,34.3,5,0,0,0.0,1.9,2026-08-27
100488,Control,Desktop,29,Bangladesh,5,2.09,11,0,0,0.0,2.9,2026-03-21
100489,Treatment,Desktop,44,India,8,6.5,23,0,1,36.15,3.9,2026-03-10
100490,Treatment,Mobile,30,Bangladesh,2,12.11,3,0,0,0.0,3.7,2026-02-27
100491,Control,Tablet,32,Bangladesh,7,3.44,22,1,0,0.0,3.1,2026-01-14
100492,Treatment,Mobile,39,UK,3,4.68,9,1,0,0.0,4.0,2026-05-20
100493,Control,Mobile,45,Bangladesh,2,3.12,4,0,0,0.0,3.3,2026-04-17
100494,Control,Mobile,31,Bangladesh,8,3.69,17,1,1,44.63,3.7,2026-08-29
100495,Control,Desktop,42,India,7,6.04,22,0,0,0.0,1.8,2026-03-23
100496,Control,Tablet,47,Canada,3,3.98,3,0,0,0.0,1.9,2026-07-09
100497,Treatment,Mobile,30,UK,5,14.36,7,0,0,0.0,2.9,2026-06-15
100498,Control,Mobile,26,Canada,5,,15,0,0,0.0,1.6,2026-03-19
100499,Treatment,Mobile,51,USA,3,5.17,4,1,0,0.0,3.4,2026-02-24
100500,Treatment,Mobile,41,Bangladesh,3,2.12,6,1,0,0.0,2.7,2026-01-29
100501,Treatment,Mobile,31,Canada,5,9.73,12,0,0,0.0,3.2,2026-01-13
100502,Treatment,Mobile,37,Bangladesh,6,2.84,10,0,0,0.0,3.0,2026-07-29
100503,Control,Mobile,22,Bangladesh,2,2.52,2,0,0,0.0,2.9,2026-04-26
100504,Treatment,Mobile,41,Bangladesh,4,1.27,12,0,1,38.17,2.0,2026-04-13
100505,Treatment,Mobile,18,USA,4,8.53,5,1,0,0.0,4.3,2026-05-01
100506,Control,Desktop,41,UK,6,1.7,13,1,0,0.0,2.3,2026-08-01
100507,Treatment,Desktop,25,Bangladesh,6,11.68,14,1,0,0.0,2.4,2026-07-10
100508,Treatment,Mobile,18,India,7,5.28,26,0,0,0.0,4.4,2026-06-05
100509,Treatment,Mobile,18,UK,7,8.95,13,0,0,0.0,2.0,2026-02-28
100510,Treatment,Mobile,27,Bangladesh,5,12.02,13,0,0,0.0,3.5,2026-08-31
100511,Treatment,Mobile,37,USA,7,11.51,19,1,0,0.0,2.3,2026-04-02
100512,Control,Desktop,18,India,4,7.15,9,1,0,0.0,2.3,2026-02-13
100513,Treatment,Tablet,20,Bangladesh,7,13.51,17,1,0,0.0,3.8,2026-03-24
100514,Treatment,Desktop,27,Bangladesh,4,14.27,9,0,0,0.0,2.7,2026-02-20
100515,Control,Mobile,38,Bangladesh,6,12.98,13,1,0,0.0,3.2,2026-06-15
100516,Control,Mobile,39,USA,5,11.58,16,1,1,82.61,3.8,2026-05-17
100517,Control,Mobile,32,Canada,7,10.56,4,0,0,0.0,4.1,2026-07-15
100518,Treatment,Desktop,40,India,4,9.32,6,0,0,0.0,2.0,2026-06-02
100519,Treatment,Tablet,37,UK,3,11.08,7,0,0,0.0,4.2,2026-05-31
100520,Control,Mobile,27,USA,5,3.14,9,0,0,0.0,2.5,2026-03-19
100521,Treatment,Mobile,39,Bangladesh,5,10.16,10,0,0,0.0,2.3,2026-05-04
100522,Control,Desktop,19,India,4,13.97,6,0,0,0.0,2.6,2026-07-08
100523,Treatment,Mobile,35,India,4,21.39,8,0,0,0.0,3.5,2026-03-27
100524,Treatment,Desktop,21,Bangladesh,5,12.28,9,1,1,43.99,3.8,2026-07-10
100525,Treatment,Desktop,32,Bangladesh,9,5.11,21,1,0,0.0,2.6,2026-05-01
100526,Control,Mobile,42,Canada,3,10.23,5,0,0,0.0,3.3,2026-06-19
100527,Control,Tablet,33,India,5,1.95,9,0,0,0.0,2.8,2026-03-03
100528,Control,Tablet,31,Bangladesh,8,17.9,17,0,1,30.44,3.9,2026-06-18
100529,Control,Tablet,33,Bangladesh,6,8.68,14,1,0,0.0,2.4,2026-08-10
100530,Treatment,Mobile,37,Bangladesh,4,2.66,10,0,0,0.0,3.4,2026-01-24
100531,Treatment,Mobile,50,Bangladesh,6,16.96,13,0,0,0.0,3.3,2026-07-11
100532,Treatment,Mobile,37,Bangladesh,4,6.89,8,0,0,0.0,4.2,2026-04-27
100533,Treatment,Mobile,26,Bangladesh,5,14.5,11,0,0,0.0,2.8,2026-01-04
100534,Treatment,Mobile,29,Bangladesh,5,13.77,8,0,0,0.0,3.6,2026-05-24
100535,Treatment,Mobile,23,India,4,13.37,10,1,0,0.0,3.4,2026-05-15
100536,Treatment,Desktop,20,Bangladesh,2,13.91,4,0,1,33.58,1.9,2026-07-03
100537,Treatment,Mobile,18,Bangladesh,5,9.98,14,1,0,0.0,3.2,2026-05-21
100538,Control,Mobile,27,Bangladesh,7,8.99,16,1,1,29.28,3.9,2026-05-10
100539,Control,Mobile,18,Bangladesh,9,10.31,11,1,1,64.04,4.0,2026-07-31
100540,Control,Desktop,32,Bangladesh,5,13.99,5,0,0,0.0,2.4,2026-03-12
100541,Treatment,Desktop,26,India,3,3.67,6,0,0,0.0,2.7,2026-02-09
100542,Treatment,Mobile,21,India,5,,9,0,0,0.0,3.2,2026-07-23
100543,Control,Tablet,18,Bangladesh,6,9.98,20,0,0,0.0,3.5,2026-03-08
100544,Treatment,Mobile,28,UK,5,5.03,14,1,0,0.0,3.4,2026-07-26
100545,Treatment,Mobile,18,India,6,3.69,7,0,0,0.0,1.8,2026-03-22
100546,Control,Desktop,37,Bangladesh,5,11.45,12,0,0,0.0,2.7,2026-01-20
100547,Control,Desktop,33,Bangladesh,6,3.74,9,0,0,0.0,3.2,2026-03-26
100548,Treatment,Mobile,29,Canada,6,2.3,16,1,1,28.1,3.8,2026-07-15
100549,Treatment,Desktop,44,Canada,4,2.25,12,0,1,72.21,3.7,2026-06-23
100550,Treatment,Desktop,31,Bangladesh,4,3.31,4,0,0,0.0,3.4,2026-06-14
100551,Treatment,Mobile,34,Bangladesh,5,5.96,12,1,1,52.55,2.7,2026-07-31
100552,Treatment,Mobile,37,India,8,2.26,9,0,0,0.0,3.8,2026-08-20
100553,Treatment,Mobile,26,India,7,5.0,7,0,1,13.85,3.8,2026-03-08
100554,Treatment,Mobile,26,Bangladesh,2,1.61,5,1,0,0.0,3.9,2026-01-04
100555,Treatment,Mobile,31,India,2,15.7,4,1,0,0.0,3.4,2026-03-12
100556,Control,Desktop,19,Bangladesh,4,5.54,8,1,0,0.0,3.0,2026-08-13
100557,Control,Mobile,47,Bangladesh,4,6.42,13,0,0,0.0,2.2,2026-03-19
100558,Control,Desktop,32,India,4,3.7,8,1,0,0.0,3.3,2026-08-08
100559,Treatment,Mobile,29,Canada,3,11.07,5,1,0,0.0,3.8,2026-05-23
100560,Treatment,Mobile,50,Bangladesh,4,3.98,7,1,0,0.0,3.4,2026-08-23
100561,Treatment,Mobile,21,USA,3,16.27,7,0,0,0.0,2.2,2026-05-02
100562,Control,Mobile,45,Bangladesh,6,16.72,9,1,0,0.0,3.3,2026-08-01
100563,Control,Mobile,38,Bangladesh,6,11.53,12,0,0,0.0,3.5,2026-04-14
100564,Control,Desktop,41,UK,4,3.42,12,1,0,0.0,,2026-08-22
100565,Control,Mobile,29,India,5,3.71,5,1,0,0.0,3.0,2026-07-12
100566,Treatment,Mobile,32,India,4,8.88,4,0,0,0.0,,2026-06-28
100567,Control,Desktop,28,Bangladesh,4,6.6,8,1,0,0.0,2.9,2026-08-28
100568,Control,Mobile,40,Bangladesh,4,15.05,11,1,1,20.83,,2026-03-13
100569,Treatment,Mobile,35,India,5,8.4,16,0,0,0.0,2.7,2026-07-18
100570,Control,Mobile,26,Bangladesh,6,6.24,10,0,0,0.0,4.0,2026-05-26
100571,Treatment,Desktop,26,Bangladesh,6,20.21,11,0,0,0.0,4.1,2026-01-06
100572,Treatment,Mobile,31,India,4,23.54,9,1,1,32.07,3.5,2026-05-30
100573,Control,Mobile,28,Bangladesh,6,12.26,15,0,0,0.0,4.1,2026-05-21
100574,Treatment,Mobile,44,Bangladesh,5,8.74,9,0,0,0.0,3.6,2026-07-02
100575,Treatment,Tablet,38,USA,6,,16,0,0,0.0,3.1,2026-08-07
100576,Treatment,Mobile,38,Bangladesh,4,4.3,7,0,0,0.0,4.1,2026-06-24
100577,Control,Desktop,33,India,4,1.86,8,1,1,30.48,3.5,2026-06-14
100578,Treatment,Desktop,24,Canada,5,20.26,9,1,1,34.3,3.5,2026-03-26
100579,Control,Mobile,37,Bangladesh,3,4.23,8,1,1,48.21,2.4,2026-04-11
100580,Control,Desktop,18,Bangladesh,5,8.43,15,1,1,68.82,3.1,2026-03-11
100581,Control,Desktop,33,India,8,12.52,17,0,0,0.0,4.4,2026-02-16
100582,Treatment,Mobile,24,India,9,1.46,15,1,1,81.14,3.7,2026-06-27
100583,Control,Mobile,23,India,4,3.58,12,0,0,0.0,2.9,2026-02-08
100584,Control,Mobile,27,Bangladesh,3,16.35,3,0,0,0.0,2.6,2026-04-15
100585,Treatment,Mobile,30,Bangladesh,4,7.36,12,1,1,37.08,3.6,2026-05-15
100586,Control,Desktop,31,Bangladesh,10,12.33,28,1,0,0.0,3.6,2026-03-15
100587,Control,Mobile,38,USA,5,11.3,10,0,0,0.0,3.1,2026-06-14
100588,Control,Mobile,29,Bangladesh,4,7.97,5,0,0,0.0,3.6,2026-03-05
100589,Control,Desktop,30,UK,3,12.2,5,0,0,0.0,2.8,2026-01-22
100590,Control,Mobile,18,USA,6,7.71,15,1,1,60.38,4.1,2026-03-18
100591,Control,Mobile,20,Bangladesh,3,5.18,6,0,0,0.0,3.8,2026-02-10
100592,Treatment,Desktop,34,Bangladesh,7,14.03,17,0,0,0.0,3.8,2026-05-07
100593,Control,Mobile,37,Bangladesh,6,11.16,9,1,1,29.69,3.0,2026-07-20
100594,Control,Desktop,29,India,8,4.98,11,0,0,0.0,3.8,2026-02-26
100595,Treatment,Mobile,39,USA,6,4.42,10,0,0,0.0,4.3,2026-08-05
100596,Control,Mobile,18,Bangladesh,3,1.89,5,0,0,0.0,4.3,2026-08-31
100597,Treatment,Mobile,35,Bangladesh,2,6.09,5,0,1,11.51,3.2,2026-07-08
100598,Control,Mobile,23,Bangladesh,3,11.51,10,0,0,0.0,3.4,2026-05-05
100599,Control,Tablet,23,Bangladesh,2,6.48,3,0,0,0.0,3.2,2026-01-15
100600,Control,Tablet,24,India,3,2.99,6,0,0,0.0,3.4,2026-03-21
100601,Control,Desktop,30,India,5,12.12,18,1,1,36.41,4.0,2026-02-13
100602,Control,Mobile,35,Bangladesh,6,9.02,13,1,1,49.36,2.7,2026-05-04
100603,Control,Tablet,34,India,3,8.19,7,0,0,0.0,3.5,2026-05-19
100604,Control,Desktop,28,,6,8.24,8,0,0,0.0,3.4,2026-02-07
100605,Control,Mobile,37,Bangladesh,3,7.79,5,0,0,0.0,1.7,2026-07-27
100606,Control,Desktop,46,Bangladesh,4,11.8,12,0,0,0.0,3.5,2026-08-29
100607,Control,Mobile,30,India,3,11.7,5,0,1,17.97,4.1,2026-01-08
100608,Control,Mobile,32,Bangladesh,6,6.73,21,0,1,39.15,3.1,2026-01-31
100609,Treatment,Desktop,25,Bangladesh,4,7.67,11,0,0,0.0,1.7,2026-08-03
100610,Treatment,Desktop,27,Bangladesh,5,4.69,11,0,0,0.0,4.7,2026-07-22
